user_id,first_name,last_name,age,city,reg_date,plan,churn_date,messages_included,gb_per_month,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute
10952,Mateo,Gomez,64,Bogotá,2022-09-18 16:12:14.583645912,Basico,"1,7185E+18",100,5,100,12,1.2,0.08,0.1
10953,Luis,Garcia,63,MTY,2022-09-18 22:46:32.498124532,Basico,,100,5,100,12,1.2,0.08,0.1
10954,Luis,Garcia,25,Bogotá,2022-09-19 05:20:50.412603152,Premium,,500,20,600,25,1.0,0.05,0.07
10955,Mariana,Garcia,27,Cali,2022-09-19 11:55:08.327081772,Basico,"1,72558E+18",100,5,100,12,1.2,0.08,0.1
10956,Sofia,Ramirez,26,Bogotá,2022-09-19 18:29:26.241560392,Basico,,100,5,100,12,1.2,0.08,0.1
10957,Sofia,Garcia,66,CDMX,2022-09-20 01:03:44.156039012,Premium,,500,20,600,25,1.0,0.05,0.07
10958,Ana,Torres,58,Medellín,2022-09-20 07:38:02.070517632,Basico,,100,5,100,12,1.2,0.08,0.1
10959,Mateo,Lopez,20,CDMX,2022-09-20 14:12:19.984996252,Basico,,100,5,100,12,1.2,0.08,0.1
10960,Carlos,Gomez,28,Cali,2022-09-20 20:46:37.899474872,Basico,,100,5,100,12,1.2,0.08,0.1
10961,Luis,Ramirez,29,Medellín,2022-09-21 03:20:55.813953488,Basico,,100,5,100,12,1.2,0.08,0.1
10962,Ana,Garcia,27,MTY,2022-09-21 09:55:13.728432108,Basico,,100,5,100,12,1.2,0.08,0.1
10963,Ana,Garcia,42,GDL,2022-09-21 16:29:31.642910728,Premium,"1,73413E+18",500,20,600,25,1.0,0.05,0.07
10964,Mariana,Lopez,66,Cali,2022-09-21 23:03:49.557389348,Premium,,500,20,600,25,1.0,0.05,0.07
10965,Luis,Lopez,66,Cali,2022-09-22 05:38:07.471867968,Basico,,100,5,100,12,1.2,0.08,0.1
10966,Mariana,Ramirez,42,MTY,2022-09-22 12:12:25.386346588,Basico,,100,5,100,12,1.2,0.08,0.1
10967,Carlos,Gomez,28,GDL,2022-09-22 18:46:43.300825208,Basico,"1,7242E+18",100,5,100,12,1.2,0.08,0.1
10968,Ana,Garcia,79,Bogotá,2022-09-23 01:21:01.215303828,Premium,,500,20,600,25,1.0,0.05,0.07
10969,Ana,Ramirez,71,CDMX,2022-09-23 07:55:19.129782448,Premium,"1,73275E+18",500,20,600,25,1.0,0.05,0.07
10970,Mateo,Torres,53,CDMX,2022-09-23 14:29:37.044261068,Premium,,500,20,600,25,1.0,0.05,0.07
10971,Carlos,Torres,56,CDMX,2022-09-23 21:03:54.958739688,Basico,"1,7337E+18",100,5,100,12,1.2,0.08,0.1
10972,Ana,Ramirez,70,GDL,2022-09-24 03:38:12.873218304,Premium,,500,20,600,25,1.0,0.05,0.07
10973,Carlos,Garcia,43,Bogotá,2022-09-24 10:12:30.787696924,Basico,,100,5,100,12,1.2,0.08,0.1
10974,Luis,Ramirez,31,,2022-09-24 16:46:48.702175544,Basico,,100,5,100,12,1.2,0.08,0.1
10975,Sofia,Garcia,56,Medellín,2022-09-24 23:21:06.616654164,Basico,,100,5,100,12,1.2,0.08,0.1
10976,Ana,Lopez,73,CDMX,2022-09-25 05:55:24.531132784,Basico,,100,5,100,12,1.2,0.08,0.1
10977,Mateo,Ramirez,57,Bogotá,2022-09-25 12:29:42.445611404,Premium,,500,20,600,25,1.0,0.05,0.07
10978,Luis,Garcia,18,Bogotá,2022-09-25 19:04:00.360090024,Premium,,500,20,600,25,1.0,0.05,0.07
10979,Carlos,Ramirez,73,CDMX,2022-09-26 01:38:18.274568644,Basico,,100,5,100,12,1.2,0.08,0.1
10980,Mariana,Ramirez,71,,2022-09-26 08:12:36.189047264,Basico,,100,5,100,12,1.2,0.08,0.1
10981,Luis,Garcia,21,Bogotá,2022-09-26 14:46:54.103525884,Basico,,100,5,100,12,1.2,0.08,0.1
10982,Ana,Garcia,78,,2022-09-26 21:21:12.018004504,Basico,,100,5,100,12,1.2,0.08,0.1
10983,Carlos,Gomez,47,Bogotá,2022-09-27 03:55:29.932483124,Basico,"1,71996E+18",100,5,100,12,1.2,0.08,0.1
10984,Sofia,Ramirez,29,Medellín,2022-09-27 10:29:47.846961740,Basico,,100,5,100,12,1.2,0.08,0.1
10985,Luis,Torres,73,CDMX,2022-09-27 17:04:05.761440360,Premium,,500,20,600,25,1.0,0.05,0.07
10986,Ana,Ramirez,52,Bogotá,2026-05-10 00:00:00.000000000,Premium,"1,71746E+18",500,20,600,25,1.0,0.05,0.07
10987,Mateo,Ramirez,30,GDL,2022-09-28 06:12:41.590397600,Premium,,500,20,600,25,1.0,0.05,0.07
10988,Mariana,Garcia,69,Cali,2022-09-28 12:46:59.504876220,Premium,,500,20,600,25,1.0,0.05,0.07
10989,Carlos,Ramirez,48,Cali,2022-09-28 19:21:17.419354840,Premium,,500,20,600,25,1.0,0.05,0.07
10990,Luis,Ramirez,55,Cali,2022-09-29 01:55:35.333833460,Basico,,100,5,100,12,1.2,0.08,0.1
10991,Luis,Torres,60,Medellín,2022-09-29 08:29:53.248312080,Premium,,500,20,600,25,1.0,0.05,0.07
10992,Sofia,Garcia,40,Cali,2022-09-29 15:04:11.162790700,Basico,,100,5,100,12,1.2,0.08,0.1
10993,Sofia,Ramirez,21,GDL,2022-09-29 21:38:29.077269320,Premium,,500,20,600,25,1.0,0.05,0.07
10994,Mateo,Lopez,69,Bogotá,2022-09-30 04:12:46.991747940,Basico,"1,73154E+18",100,5,100,12,1.2,0.08,0.1
10995,Mariana,Gomez,33,Medellín,2022-09-30 10:47:04.906226556,Premium,,500,20,600,25,1.0,0.05,0.07
10996,Mateo,Torres,24,Medellín,2022-09-30 17:21:22.820705176,Basico,"1,72351E+18",100,5,100,12,1.2,0.08,0.1
10997,Ana,Ramirez,39,Medellín,2022-09-30 23:55:40.735183796,Basico,,100,5,100,12,1.2,0.08,0.1
10998,Ana,Lopez,46,GDL,2022-10-01 06:29:58.649662416,Basico,,100,5,100,12,1.2,0.08,0.1
10999,Mateo,Ramirez,28,CDMX,2022-10-01 13:04:16.564141036,Basico,,100,5,100,12,1.2,0.08,0.1
11000,Mariana,Ramirez,73,,2022-10-01 19:38:34.478619656,Premium,,500,20,600,25,1.0,0.05,0.07
11001,Mateo,Garcia,50,Bogotá,2022-10-02 02:12:52.393098276,Basico,,100,5,100,12,1.2,0.08,0.1
11002,Mariana,Garcia,75,CDMX,2022-10-02 08:47:10.307576896,Basico,,100,5,100,12,1.2,0.08,0.1
11003,Mariana,Garcia,46,Cali,2022-10-02 15:21:28.222055516,Premium,,500,20,600,25,1.0,0.05,0.07
11004,Carlos,Lopez,76,,2022-10-02 21:55:46.136534136,Basico,,100,5,100,12,1.2,0.08,0.1
11005,Mariana,Ramirez,56,CDMX,2022-10-03 04:30:04.051012756,Basico,,100,5,100,12,1.2,0.08,0.1
11006,Sofia,Gomez,29,Cali,2022-10-03 11:04:21.965491376,Basico,,100,5,100,12,1.2,0.08,0.1
11007,Mariana,Torres,24,,2022-10-03 17:38:39.879969992,Basico,,100,5,100,12,1.2,0.08,0.1
11008,Mariana,Garcia,76,,2022-10-04 00:12:57.794448612,Premium,,500,20,600,25,1.0,0.05,0.07
11009,Mariana,Garcia,72,,2022-10-04 06:47:15.708927232,Premium,,500,20,600,25,1.0,0.05,0.07
11010,Ana,Ramirez,56,Bogotá,2022-10-04 13:21:33.623405852,Premium,,500,20,600,25,1.0,0.05,0.07
11011,Sofia,Ramirez,59,MTY,2022-10-04 19:55:51.537884472,Basico,,100,5,100,12,1.2,0.08,0.1
11012,Sofia,Lopez,79,CDMX,2022-10-05 02:30:09.452363092,Basico,,100,5,100,12,1.2,0.08,0.1
11013,Mateo,Lopez,65,CDMX,2022-10-05 09:04:27.366841712,Basico,,100,5,100,12,1.2,0.08,0.1
11014,Carlos,Garcia,43,Bogotá,2022-10-05 15:38:45.281320332,Premium,,500,20,600,25,1.0,0.05,0.07
11015,Mariana,Ramirez,57,MTY,2022-10-05 22:13:03.195798952,Basico,,100,5,100,12,1.2,0.08,0.1
11016,Luis,Gomez,26,GDL,2022-10-06 04:47:21.110277572,Basico,,100,5,100,12,1.2,0.08,0.1
11017,Carlos,Torres,58,MTY,2022-10-06 11:21:39.024756192,Basico,,100,5,100,12,1.2,0.08,0.1
11018,Carlos,Ramirez,51,CDMX,2022-10-06 17:55:56.939234812,Basico,,100,5,100,12,1.2,0.08,0.1
11019,Sofia,Ramirez,62,Cali,2022-10-07 00:30:14.853713428,Premium,,500,20,600,25,1.0,0.05,0.07
11020,Carlos,Lopez,30,GDL,2022-10-07 07:04:32.768192048,Basico,,100,5,100,12,1.2,0.08,0.1
11021,Mariana,Torres,72,Bogotá,2022-10-07 13:38:50.682670668,Basico,,100,5,100,12,1.2,0.08,0.1
11022,Mariana,Garcia,72,Bogotá,2022-10-07 20:13:08.597149288,Basico,,100,5,100,12,1.2,0.08,0.1
11023,Ana,Ramirez,53,CDMX,2022-10-08 02:47:26.511627908,Premium,,500,20,600,25,1.0,0.05,0.07
11024,Mariana,Garcia,42,,2022-10-08 09:21:44.426106528,Basico,,100,5,100,12,1.2,0.08,0.1
11025,Mariana,Ramirez,41,Bogotá,2022-10-08 15:56:02.340585148,Basico,,100,5,100,12,1.2,0.08,0.1
11026,Sofia,Garcia,61,MTY,2022-10-08 22:30:20.255063768,Basico,,100,5,100,12,1.2,0.08,0.1
11027,Mariana,Torres,34,CDMX,2022-10-09 05:04:38.169542388,Basico,,100,5,100,12,1.2,0.08,0.1
11028,Ana,Lopez,19,MTY,2022-10-09 11:38:56.084021008,Premium,,500,20,600,25,1.0,0.05,0.07
11029,Luis,Torres,30,CDMX,2022-10-09 18:13:13.998499628,Basico,,100,5,100,12,1.2,0.08,0.1
11030,Sofia,Gomez,48,MTY,2022-10-10 00:47:31.912978244,Premium,,500,20,600,25,1.0,0.05,0.07
11031,Luis,Lopez,46,Bogotá,2022-10-10 07:21:49.827456864,Basico,,100,5,100,12,1.2,0.08,0.1
11032,Sofia,Torres,67,?,2022-10-10 13:56:07.741935484,Premium,,500,20,600,25,1.0,0.05,0.07
11033,Mateo,Gomez,45,Medellín,2022-10-10 20:30:25.656414104,Premium,,500,20,600,25,1.0,0.05,0.07
11034,Carlos,Ramirez,77,CDMX,2022-10-11 03:04:43.570892724,Basico,"1,71988E+18",100,5,100,12,1.2,0.08,0.1
11035,Mateo,Ramirez,44,CDMX,2022-10-11 09:39:01.485371344,Premium,,500,20,600,25,1.0,0.05,0.07
11036,Mariana,Garcia,32,Bogotá,2022-10-11 16:13:19.399849964,Basico,,100,5,100,12,1.2,0.08,0.1
11037,Luis,Lopez,48,GDL,2022-10-11 22:47:37.314328584,Basico,"1,71996E+18",100,5,100,12,1.2,0.08,0.1
11038,Mariana,Ramirez,57,CDMX,2022-10-12 05:21:55.228807204,Basico,,100,5,100,12,1.2,0.08,0.1
11039,Carlos,Lopez,32,Cali,2022-10-12 11:56:13.143285824,Basico,"1,72126E+18",100,5,100,12,1.2,0.08,0.1
11040,Sofia,Ramirez,50,CDMX,2022-10-12 18:30:31.057764444,Premium,,500,20,600,25,1.0,0.05,0.07
11041,Carlos,Garcia,37,Cali,2022-10-13 01:04:48.972243064,Basico,"1,73249E+18",100,5,100,12,1.2,0.08,0.1
11042,Ana,Torres,59,CDMX,2022-10-13 07:39:06.886721680,Premium,"1,72696E+18",500,20,600,25,1.0,0.05,0.07
11043,Carlos,Garcia,29,,2022-10-13 14:13:24.801200300,Basico,,100,5,100,12,1.2,0.08,0.1
11044,Ana,Gomez,54,Medellín,2022-10-13 20:47:42.715678920,Basico,,100,5,100,12,1.2,0.08,0.1
11045,Carlos,Ramirez,26,Medellín,2022-10-14 03:22:00.630157540,Premium,,500,20,600,25,1.0,0.05,0.07
11046,Ana,Gomez,40,CDMX,2022-10-14 09:56:18.544636160,Premium,,500,20,600,25,1.0,0.05,0.07
11047,Luis,Gomez,25,?,2026-05-10 00:00:00.000000000,Basico,,100,5,100,12,1.2,0.08,0.1
11048,Mariana,Lopez,49,Cali,2022-10-14 23:04:54.373593400,Premium,,500,20,600,25,1.0,0.05,0.07
11049,Mariana,Ramirez,65,Medellín,2022-10-15 05:39:12.288072020,Premium,,500,20,600,25,1.0,0.05,0.07
11050,Mateo,Gomez,31,Bogotá,2022-10-15 12:13:30.202550640,Basico,,100,5,100,12,1.2,0.08,0.1
11051,Mariana,Torres,44,Medellín,2022-10-15 18:47:48.117029260,Basico,,100,5,100,12,1.2,0.08,0.1
11052,Sofia,Gomez,42,CDMX,2022-10-16 01:22:06.031507880,Basico,,100,5,100,12,1.2,0.08,0.1
11053,Carlos,Torres,30,Bogotá,2022-10-16 07:56:23.945986500,Basico,,100,5,100,12,1.2,0.08,0.1
11054,Mateo,Lopez,72,Cali,2022-10-16 14:30:41.860465116,Basico,,100,5,100,12,1.2,0.08,0.1
11055,Sofia,Gomez,38,MTY,2022-10-16 21:04:59.774943736,Basico,,100,5,100,12,1.2,0.08,0.1
11056,Sofia,Garcia,62,CDMX,2022-10-17 03:39:17.689422356,Basico,,100,5,100,12,1.2,0.08,0.1
11057,Ana,Lopez,48,Bogotá,2022-10-17 10:13:35.603900976,Premium,,500,20,600,25,1.0,0.05,0.07
11058,Mariana,Torres,54,Medellín,2022-10-17 16:47:53.518379596,Premium,,500,20,600,25,1.0,0.05,0.07
11059,Luis,Lopez,65,CDMX,2022-10-17 23:22:11.432858216,Basico,,100,5,100,12,1.2,0.08,0.1
11060,Luis,Gomez,75,GDL,2022-10-18 05:56:29.347336836,Basico,,100,5,100,12,1.2,0.08,0.1
11061,Mateo,Ramirez,60,CDMX,2022-10-18 12:30:47.261815456,Basico,,100,5,100,12,1.2,0.08,0.1
11062,Luis,Ramirez,71,Cali,2022-10-18 19:05:05.176294076,Basico,,100,5,100,12,1.2,0.08,0.1
11063,Carlos,Torres,22,CDMX,2022-10-19 01:39:23.090772696,Basico,,100,5,100,12,1.2,0.08,0.1
11064,Luis,Torres,30,Medellín,2022-10-19 08:13:41.005251316,Basico,,100,5,100,12,1.2,0.08,0.1
11065,Mateo,Ramirez,45,MTY,2022-10-19 14:47:58.919729932,Basico,,100,5,100,12,1.2,0.08,0.1
11066,Luis,Torres,60,Cali,2022-10-19 21:22:16.834208552,Premium,,500,20,600,25,1.0,0.05,0.07
11067,Carlos,Lopez,42,,2022-10-20 03:56:34.748687172,Premium,,500,20,600,25,1.0,0.05,0.07
11068,Ana,Garcia,68,CDMX,2022-10-20 10:30:52.663165792,Premium,,500,20,600,25,1.0,0.05,0.07
11069,Mateo,Garcia,52,MTY,2022-10-20 17:05:10.577644412,Premium,,500,20,600,25,1.0,0.05,0.07
11070,Ana,Lopez,64,Cali,2022-10-20 23:39:28.492123032,Basico,,100,5,100,12,1.2,0.08,0.1
11071,Ana,Garcia,56,GDL,2022-10-21 06:13:46.406601652,Basico,,100,5,100,12,1.2,0.08,0.1
11072,Ana,Gomez,24,GDL,2022-10-21 12:48:04.321080272,Premium,,500,20,600,25,1.0,0.05,0.07
11073,Sofia,Lopez,55,Cali,2022-10-21 19:22:22.235558892,Premium,,500,20,600,25,1.0,0.05,0.07
11074,Mariana,Torres,49,,2022-10-22 01:56:40.150037512,Basico,,100,5,100,12,1.2,0.08,0.1
11075,Sofia,Lopez,20,Bogotá,2022-10-22 08:30:58.064516132,Basico,,100,5,100,12,1.2,0.08,0.1
11076,Mariana,Ramirez,79,GDL,2022-10-22 15:05:15.978994752,Basico,,100,5,100,12,1.2,0.08,0.1
11077,Ana,Torres,62,MTY,2022-10-22 21:39:33.893473368,Basico,,100,5,100,12,1.2,0.08,0.1
11078,Mateo,Ramirez,56,CDMX,2022-10-23 04:13:51.807951988,Basico,,100,5,100,12,1.2,0.08,0.1
11079,Mariana,Torres,54,Cali,2022-10-23 10:48:09.722430608,Basico,,100,5,100,12,1.2,0.08,0.1
11080,Carlos,Garcia,72,Cali,2022-10-23 17:22:27.636909228,Basico,,100,5,100,12,1.2,0.08,0.1
11081,Carlos,Lopez,67,?,2022-10-23 23:56:45.551387848,Basico,,100,5,100,12,1.2,0.08,0.1
11082,Luis,Gomez,39,CDMX,2022-10-24 06:31:03.465866468,Basico,,100,5,100,12,1.2,0.08,0.1
11083,Mariana,Torres,79,Bogotá,2022-10-24 13:05:21.380345088,Premium,,500,20,600,25,1.0,0.05,0.07
11084,Mateo,Torres,25,GDL,2022-10-24 19:39:39.294823708,Basico,,100,5,100,12,1.2,0.08,0.1
11085,Sofia,Ramirez,34,MTY,2022-10-25 02:13:57.209302328,Basico,"1,7204E+18",100,5,100,12,1.2,0.08,0.1
11086,Ana,Garcia,69,Cali,2022-10-25 08:48:15.123780948,Basico,,100,5,100,12,1.2,0.08,0.1
11087,Luis,Ramirez,44,GDL,2022-10-25 15:22:33.038259568,Premium,,500,20,600,25,1.0,0.05,0.07
11088,Carlos,Ramirez,50,Medellín,2022-10-25 21:56:50.952738184,Basico,,100,5,100,12,1.2,0.08,0.1
11089,Sofia,Garcia,63,Medellín,2022-10-26 04:31:08.867216804,Basico,,100,5,100,12,1.2,0.08,0.1
11090,Sofia,Gomez,34,,2022-10-26 11:05:26.781695424,Basico,,100,5,100,12,1.2,0.08,0.1
11091,Ana,Ramirez,59,Cali,2022-10-26 17:39:44.696174044,Basico,,100,5,100,12,1.2,0.08,0.1
11092,Mariana,Ramirez,29,Cali,2022-10-27 00:14:02.610652664,Basico,,100,5,100,12,1.2,0.08,0.1
11093,Carlos,Torres,65,Bogotá,2022-10-27 06:48:20.525131284,Basico,,100,5,100,12,1.2,0.08,0.1
11094,Mateo,Garcia,63,GDL,2022-10-27 13:22:38.439609904,Premium,,500,20,600,25,1.0,0.05,0.07
11095,Sofia,Lopez,79,Bogotá,2022-10-27 19:56:56.354088524,Premium,,500,20,600,25,1.0,0.05,0.07
11096,Ana,Gomez,44,Bogotá,2022-10-28 02:31:14.268567144,Premium,,500,20,600,25,1.0,0.05,0.07
11097,Mateo,Gomez,65,Medellín,2022-10-28 09:05:32.183045764,Basico,"1,73517E+18",100,5,100,12,1.2,0.08,0.1
11098,Mariana,Garcia,25,Medellín,2022-10-28 15:39:50.097524384,Premium,"1,73163E+18",500,20,600,25,1.0,0.05,0.07
11099,Carlos,Torres,40,MTY,2022-10-28 22:14:08.012003004,Basico,,100,5,100,12,1.2,0.08,0.1
11100,Mariana,Torres,77,GDL,2022-10-29 04:48:25.926481620,Basico,,100,5,100,12,1.2,0.08,0.1
11101,Sofia,Garcia,59,CDMX,2022-10-29 11:22:43.840960240,Premium,"1,73042E+18",500,20,600,25,1.0,0.05,0.07
11102,Mateo,Torres,78,Medellín,2022-10-29 17:57:01.755438860,Basico,,100,5,100,12,1.2,0.08,0.1
11103,Mateo,Gomez,66,Medellín,2022-10-30 00:31:19.669917480,Basico,,100,5,100,12,1.2,0.08,0.1
11104,Mateo,Gomez,76,Medellín,2022-10-30 07:05:37.584396100,Basico,,100,5,100,12,1.2,0.08,0.1
11105,Sofia,Lopez,79,MTY,2022-10-30 13:39:55.498874720,Basico,,100,5,100,12,1.2,0.08,0.1
11106,Sofia,Garcia,46,GDL,2022-10-30 20:14:13.413353340,Premium,,500,20,600,25,1.0,0.05,0.07
11107,Mariana,Ramirez,67,Cali,2022-10-31 02:48:31.327831960,Basico,,100,5,100,12,1.2,0.08,0.1
11108,Luis,Ramirez,37,Cali,2022-10-31 09:22:49.242310580,Basico,,100,5,100,12,1.2,0.08,0.1
11109,Mariana,Lopez,33,Bogotá,2022-10-31 15:57:07.156789200,Basico,,100,5,100,12,1.2,0.08,0.1
11110,Carlos,Lopez,34,Medellín,2022-10-31 22:31:25.071267820,Premium,,500,20,600,25,1.0,0.05,0.07
11111,Ana,Torres,33,MTY,2022-11-01 05:05:42.985746440,Basico,,100,5,100,12,1.2,0.08,0.1
11112,Mateo,Lopez,36,Medellín,2022-11-01 11:40:00.900225056,Basico,,100,5,100,12,1.2,0.08,0.1
11113,Luis,Lopez,73,Cali,2022-11-01 18:14:18.814703676,Premium,,500,20,600,25,1.0,0.05,0.07
11114,Ana,Ramirez,73,Medellín,2022-11-02 00:48:36.729182296,Basico,,100,5,100,12,1.2,0.08,0.1
11115,Luis,Torres,25,Bogotá,2022-11-02 07:22:54.643660916,Basico,,100,5,100,12,1.2,0.08,0.1
11116,Mariana,Lopez,55,Bogotá,2022-11-02 13:57:12.558139536,Premium,,500,20,600,25,1.0,0.05,0.07
11117,Sofia,Lopez,55,Medellín,2022-11-02 20:31:30.472618156,Basico,,100,5,100,12,1.2,0.08,0.1
11118,Mateo,Torres,70,Medellín,2022-11-03 03:05:48.387096776,Premium,"1,71772E+18",500,20,600,25,1.0,0.05,0.07
11119,Mariana,Garcia,46,Bogotá,2022-11-03 09:40:06.301575396,Basico,"1,71815E+18",100,5,100,12,1.2,0.08,0.1
11120,Ana,Torres,58,Medellín,2022-11-03 16:14:24.216054016,Premium,"1,72437E+18",500,20,600,25,1.0,0.05,0.07
11121,Ana,Ramirez,53,CDMX,2022-11-03 22:48:42.130532636,Premium,,500,20,600,25,1.0,0.05,0.07
11122,Ana,Garcia,43,,2022-11-04 05:23:00.045011256,Basico,,100,5,100,12,1.2,0.08,0.1
11123,Ana,Gomez,48,Cali,2022-11-04 11:57:17.959489872,Basico,,100,5,100,12,1.2,0.08,0.1
11124,Ana,Torres,61,MTY,2022-11-04 18:31:35.873968492,Premium,,500,20,600,25,1.0,0.05,0.07
11125,Luis,Ramirez,77,Bogotá,2022-11-05 01:05:53.788447112,Basico,,100,5,100,12,1.2,0.08,0.1
11126,Mariana,Garcia,29,CDMX,2022-11-05 07:40:11.702925732,Basico,,100,5,100,12,1.2,0.08,0.1
11127,Mateo,Torres,72,CDMX,2022-11-05 14:14:29.617404352,Basico,,100,5,100,12,1.2,0.08,0.1
11128,Sofia,Lopez,34,GDL,2022-11-05 20:48:47.531882972,Premium,,500,20,600,25,1.0,0.05,0.07
11129,Sofia,Torres,32,Medellín,2022-11-06 03:23:05.446361592,Premium,,500,20,600,25,1.0,0.05,0.07
11130,Mariana,Gomez,26,?,2022-11-06 09:57:23.360840212,Basico,"1,72195E+18",100,5,100,12,1.2,0.08,0.1
11131,Mariana,Torres,56,Bogotá,2022-11-06 16:31:41.275318832,Basico,"1,71798E+18",100,5,100,12,1.2,0.08,0.1
11132,Sofia,Garcia,59,Bogotá,2022-11-06 23:05:59.189797452,Premium,,500,20,600,25,1.0,0.05,0.07
11133,Sofia,Garcia,65,Bogotá,2022-11-07 05:40:17.104276072,Premium,,500,20,600,25,1.0,0.05,0.07
11134,Luis,Torres,29,CDMX,2022-11-07 12:14:35.018754692,Basico,,100,5,100,12,1.2,0.08,0.1
11135,Carlos,Garcia,49,CDMX,2022-11-07 18:48:52.933233308,Premium,,500,20,600,25,1.0,0.05,0.07
11136,Mateo,Lopez,42,Cali,2022-11-08 01:23:10.847711928,Premium,,500,20,600,25,1.0,0.05,0.07
11137,Ana,Torres,56,,2022-11-08 07:57:28.762190548,Basico,,100,5,100,12,1.2,0.08,0.1
11138,Carlos,Lopez,35,Bogotá,2022-11-08 14:31:46.676669168,Premium,"1,73327E+18",500,20,600,25,1.0,0.05,0.07
11139,Mariana,Lopez,32,Medellín,2022-11-08 21:06:04.591147788,Basico,,100,5,100,12,1.2,0.08,0.1
11140,Sofia,Ramirez,49,,2022-11-09 03:40:22.505626408,Basico,,100,5,100,12,1.2,0.08,0.1
11141,Carlos,Torres,23,CDMX,2022-11-09 10:14:40.420105028,Basico,,100,5,100,12,1.2,0.08,0.1
11142,Mateo,Garcia,75,Cali,2022-11-09 16:48:58.334583648,Premium,,500,20,600,25,1.0,0.05,0.07
11143,Mariana,Lopez,61,Medellín,2022-11-09 23:23:16.249062268,Premium,,500,20,600,25,1.0,0.05,0.07
11144,Ana,Ramirez,60,Bogotá,2022-11-10 05:57:34.163540888,Basico,,100,5,100,12,1.2,0.08,0.1
11145,Ana,Torres,69,GDL,2022-11-10 12:31:52.078019508,Basico,,100,5,100,12,1.2,0.08,0.1
11146,Mateo,Torres,52,Medellín,2022-11-10 19:06:09.992498128,Basico,,100,5,100,12,1.2,0.08,0.1
11147,Mateo,Gomez,51,Cali,2022-11-11 01:40:27.906976744,Premium,,500,20,600,25,1.0,0.05,0.07
11148,Sofia,Gomez,55,CDMX,2022-11-11 08:14:45.821455364,Premium,,500,20,600,25,1.0,0.05,0.07
11149,Ana,Lopez,73,Bogotá,2022-11-11 14:49:03.735933984,Basico,,100,5,100,12,1.2,0.08,0.1
11150,Mariana,Gomez,71,CDMX,2022-11-11 21:23:21.650412604,Basico,,100,5,100,12,1.2,0.08,0.1
11151,Carlos,Lopez,74,?,2022-11-12 03:57:39.564891224,Basico,"1,72066E+18",100,5,100,12,1.2,0.08,0.1
11152,Mariana,Garcia,79,Bogotá,2022-11-12 10:31:57.479369844,Basico,,100,5,100,12,1.2,0.08,0.1
11153,Luis,Lopez,22,Cali,2022-11-12 17:06:15.393848464,Basico,,100,5,100,12,1.2,0.08,0.1
11154,Luis,Gomez,35,MTY,2022-11-12 23:40:33.308327084,Premium,,500,20,600,25,1.0,0.05,0.07
11155,Mateo,Garcia,33,CDMX,2022-11-13 06:14:51.222805704,Basico,,100,5,100,12,1.2,0.08,0.1
11156,Sofia,Gomez,25,CDMX,2022-11-13 12:49:09.137284324,Premium,,500,20,600,25,1.0,0.05,0.07
11157,Luis,Lopez,42,GDL,2022-11-13 19:23:27.051762944,Basico,,100,5,100,12,1.2,0.08,0.1
11158,Ana,Ramirez,49,GDL,2022-11-14 01:57:44.966241560,Basico,,100,5,100,12,1.2,0.08,0.1
11159,Mariana,Torres,79,Bogotá,2022-11-14 08:32:02.880720180,Basico,,100,5,100,12,1.2,0.08,0.1
11160,Mariana,Gomez,43,CDMX,2022-11-14 15:06:20.795198800,Basico,,100,5,100,12,1.2,0.08,0.1
11161,Mateo,Lopez,69,Bogotá,2022-11-14 21:40:38.709677420,Basico,"1,72515E+18",100,5,100,12,1.2,0.08,0.1
11162,Carlos,Garcia,39,MTY,2022-11-15 04:14:56.624156040,Premium,,500,20,600,25,1.0,0.05,0.07
11163,Mateo,Gomez,48,Bogotá,2022-11-15 10:49:14.538634660,Basico,,100,5,100,12,1.2,0.08,0.1
11164,Carlos,Gomez,60,Medellín,2022-11-15 17:23:32.453113280,Premium,,500,20,600,25,1.0,0.05,0.07
11165,Mateo,Torres,27,Medellín,2022-11-15 23:57:50.367591900,Basico,,100,5,100,12,1.2,0.08,0.1
11166,Mateo,Lopez,73,,2022-11-16 06:32:08.282070520,Basico,,100,5,100,12,1.2,0.08,0.1
11167,Mateo,Ramirez,74,CDMX,2022-11-16 13:06:26.196549140,Basico,,100,5,100,12,1.2,0.08,0.1
11168,Carlos,Garcia,29,Bogotá,2022-11-16 19:40:44.111027760,Premium,,500,20,600,25,1.0,0.05,0.07
11169,Carlos,Lopez,70,Bogotá,2022-11-17 02:15:02.025506380,Basico,,100,5,100,12,1.2,0.08,0.1
11170,Mateo,Garcia,45,Bogotá,2022-11-17 08:49:19.939984996,Basico,,100,5,100,12,1.2,0.08,0.1
11171,Luis,Gomez,23,Medellín,2022-11-17 15:23:37.854463616,Premium,,500,20,600,25,1.0,0.05,0.07
11172,Sofia,Torres,76,Bogotá,2022-11-17 21:57:55.768942236,Basico,,100,5,100,12,1.2,0.08,0.1
11173,Sofia,Torres,37,Bogotá,2022-11-18 04:32:13.683420856,Premium,"1,72584E+18",500,20,600,25,1.0,0.05,0.07
11174,Sofia,Ramirez,22,Bogotá,2022-11-18 11:06:31.597899476,Basico,,100,5,100,12,1.2,0.08,0.1
